App,Sentiment_Subjectivity,Sentiment_Polarity,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Current Ver 1,Current Ver 2,Current Ver 3,Current Ver 4,Current Ver 5,Current Ver 6,Android Ver 1,Android Ver 2,Android Ver 3,Android Ver 4,Android Ver 5
460,460,0.45350142045454556,0.11004875202922078,3,4.5,246315,17708452.45098039,8,0,0.0,1,12,1437105600.0,Varies with device,1.5 and up,0,0,0,0,0,0,1,5,0,0,0
461,461,0.5205262651534974,0.33737879109977326,15,4.6,10445,48000000.0,5,0,0.0,1,37,1530504000.0,112.0,4.4 and up,112,0,0,0,0,0,4,4,0,0,0
462,462,0.481987579880437,0.2703932616986188,15,4.7,15674,6100000.0,6,0,0.0,1,37,1533009600.0,4.5.4,4.1 and up,4,5,4,0,0,0,4,1,0,0,0
463,463,0.5164538840788842,0.24110713834776334,30,4.4,61776,17708452.45098039,6,0,0.0,4,68,1531195200.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
464,464,0.5738001082251081,0.31645602453102445,7,3.9,1643,31000000.0,5,0,0.0,3,23,1530590400.0,4.5.5,4.1 and up,4,5,5,0,0,0,4,1,0,0,0
465,465,0.16713065830267038,0.08752160144923303,27,4.0,33249,8400000.0,6,0,0.0,1,63,1425531600.0,1.8.0,2.3 and up,1,8,0,0,0,0,2,3,0,0,0
466,466,0.0,0.0,26,4.4,7793,6100000.0,5,0,0.0,1,58,1517893200.0,3.0.3,4.0.3 and up,3,0,3,0,0,0,4,0,3,0,0
467,467,0.0,0.0,26,4.2,24953,17708452.45098039,6,0,0.0,1,58,1529553600.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
468,468,0.0,0.0,8,4.4,90481,17708452.45098039,7,0,0.0,1,24,1532664000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
469,469,0.0,0.0,14,4.7,725897,31000000.0,8,0,0.0,4,0,1533268800.0,1.8.20,4.1 and up,1,8,20,0,0,0,4,1,0,0,0
470,470,0.0,0.0,25,4.4,56713,25000000.0,6,0,0.0,1,49,1530763200.0,9.3.5776,4.1 and up,9,3,5776,0,0,0,4,1,0,0,0
471,471,0.0,0.0,8,4.1,29980,17708452.45098039,6,0,0.0,1,24,1502942400.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
472,472,0.0,0.0,9,3.7,388089,17708452.45098039,8,0,0.0,4,31,1523505600.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
473,473,0.0,0.0,11,4.6,3063,1600000.0,4,0,0.0,1,11,1527134400.0,2.9.7,3.0 and up,2,9,7,0,0,0,3,0,0,0,0
474,474,0.0,0.0,11,3.3,8642,19000000.0,5,0,0.0,4,15,1514610000.0,4.0.4,2.3 and up,4,0,4,0,0,0,2,3,0,0,0
475,475,0.0,0.0,18,4.0,5208,4500000.0,4,0,0.0,4,40,1511413200.0,1.37,4.0 and up,1,37,0,0,0,0,4,0,0,0,0
476,476,0.22734343885281386,0.11814761002886001,12,4.7,706301,17708452.45098039,8,0,0.0,1,35,1533009600.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
477,477,0.37449362073112075,0.08423401650432896,12,4.3,25166,11000000.0,6,0,0.0,1,35,1532491200.0,3.1.16,4.1 and up,3,1,16,0,0,0,4,1,0,0,0
478,478,0.5083745941558442,0.22748157918470416,12,4.6,26587,8400000.0,6,0,0.0,1,35,1531972800.0,1.18.0,4.4 and up,1,18,0,0,0,0,4,4,0,0,0
479,479,0.5998381895881897,0.4173319523358586,4,4.6,4159,48000000.0,5,0,0.0,1,13,1532059200.0,6.1.2,4.0.3 and up,6,1,2,0,0,0,4,0,3,0,0
480,480,0.5375276875901875,0.09216141323953823,28,4.5,838765,17708452.45098039,9,0,0.0,1,64,1526616000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
481,481,0.4195424700960415,0.062002591819556106,6,3.9,13698,5100000.0,8,0,0.0,1,22,1530504000.0,3.2.0.100171,4.1 and up,3,2,0,100171,0,0,4,1,0,0,0
482,482,0.4821611243133971,0.19642466612722295,14,4.5,4230886,60000000.0,10,0,0.0,1,0,1533096000.0,3.1.0,5.0 and up,3,1,0,0,0,0,5,0,0,0,0
483,483,0.4448996244331067,0.17751003336940832,9,3.7,310066,17708452.45098039,8,0,0.0,4,31,1520226000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
484,484,0.4721886874699375,0.3272583733540765,12,4.3,685,21000000.0,3,0,0.0,1,35,1533268800.0,3.0.22,4.4 and up,3,0,22,0,0,0,4,4,0,0,0
485,485,0.473134108946609,0.37401830808080805,4,4.5,4458,3900000.0,5,0,0.0,1,13,1531022400.0,3.3,4.1 and up,3,3,0,0,0,0,4,1,0,0,0
486,486,0.19959491331254728,0.004573713860544214,14,4.4,2123381,49000000.0,10,0,0.0,1,50,1530763200.0,3.7.2,4.1 and up,3,7,2,0,0,0,4,1,0,0,0
487,487,0.0,0.0,11,4.0,10447,36000000.0,6,0,0.0,1,60,1455771600.0,1.0.4,2.3 and up,1,0,4,0,0,0,2,3,0,0,0
488,488,0.0,0.0,23,4.6,4724,5400000.0,6,0,0.0,1,47,1532923200.0,1.2,4.0.3 and up,1,2,0,0,0,0,4,0,3,0,0
489,489,0.3858829365079365,0.22009176587301588,15,4.5,9116,4000000.0,5,0,0.0,1,37,1532923200.0,1.1.22,4.1 and up,1,1,22,0,0,0,4,1,0,0,0
490,490,0.30028769841269837,0.27262152777777776,24,4.4,2418135,17708452.45098039,10,0,0.0,1,48,1531368000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
491,491,0.28197321428571426,0.17575243506493507,19,4.3,26014,7700000.0,6,0,0.0,1,41,1509944400.0,2.4.1,4.0.3 and up,2,4,1,0,0,0,4,0,3,0,0
492,492,0.5448118790931292,0.4309285263347763,5,4.2,25671,17708452.45098039,6,0,0.0,4,21,1528171200.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
493,493,0.4873276515151514,0.2839076704545453,14,4.3,43055,95000000.0,7,0,0.0,1,1,1530244800.0,2.8.0,4.0 and up,2,8,0,0,0,0,4,0,0,0,0
494,494,0.2527380388708514,0.034801177699615195,14,4.5,1468591,17708452.45098039,9,0,0.0,3,0,1532318400.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
495,495,0.013000000000000001,-0.0115,14,4.3,955656,82000000.0,8,0,0.0,4,0,1529985600.0,5.1.2,3.0 and up,5,1,2,0,0,0,3,0,0,0,0
496,496,0.46511499343782536,0.0205275622734052,14,4.4,1381820,54000000.0,8,0,0.0,4,0,1489464000.0,3.1.1,3.0 and up,3,1,1,0,0,0,3,0,0,0,0
497,497,0.5240208333333334,0.37743750000000004,18,4.1,3309,13000000.0,5,0,0.0,1,40,1533441600.0,10.0,4.0 and up,10,0,0,0,0,0,4,0,0,0,0
498,498,0.46004283910533916,0.36965167861652243,16,4.7,114,8300000.000000001,2,0,0.0,4,38,1518930000.0,2.1,4.1 and up,2,1,0,0,0,0,4,1,0,0,0
499,499,0.47583498118944556,0.2513112731266749,1,4.9,6090,27000000.0,4,0,0.0,1,8,1530590400.0,1.7,4.2 and up,1,7,0,0,0,0,4,2,0,0,0
500,500,0.48161621405123384,0.09235966523739347,14,4.6,337752,48000000.0,7,0,0.0,4,0,1533268800.0,1.11.0,6.0 and up,1,11,0,0,0,0,6,0,0,0,0
501,501,0.47907638888888887,0.07310416666666666,24,4.2,4410,4500000.0,6,0,0.0,1,48,1530072000.0,4.1,4.0.3 and up,4,1,0,0,0,0,4,0,3,0,0
502,502,0.503227904040404,0.022565067527958158,9,3.9,34923,17708452.45098039,7,0,0.0,4,31,1532664000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
503,503,0.5062402473518547,0.1772660982370804,6,4.3,1133501,4700000.0,8,0,0.0,1,22,1459483200.0,6.4.0.4,4.0 and up,6,4,0,4,0,0,4,0,0,0,0
504,504,0.30431684704184697,0.1300284117965368,31,4.8,2588730,9700000.0,9,0,0.0,1,70,1532923200.0,1.7.1.3,5.0 and up,1,7,1,3,0,0,5,0,0,0,0
505,505,0.0,0.0,16,4.4,23013,26000000.0,7,0,0.0,1,38,1531800000.0,3.2.4,4.1 and up,3,2,4,0,0,0,4,1,0,0,0
506,506,0.0,0.0,21,4.1,56807,17708452.45098039,7,0,0.0,2,43,1532923200.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
507,507,0.0,0.0,5,3.2,1446,7100000.0,4,0,0.0,3,21,1526616000.0,1.0,4.0.3 and up,1,0,0,0,0,0,4,0,3,0,0
508,508,0.01875,0.02,15,4.4,134195,17708452.45098039,8,0,0.0,1,37,1528948800.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
509,509,0.056692279942279954,0.025701764670514674,15,4.4,70769,35000000.0,7,0,0.0,1,37,1532404800.0,6.2.73,4.0 and up,6,2,73,0,0,0,4,0,0,0,0
510,510,0.05541666666666667,-0.006614583333333335,21,4.3,948198,17708452.45098039,9,0,0.0,4,43,1531972800.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
511,511,0.0280787037037037,0.014205729166666667,13,3.7,731,43000000.0,4,0,0.0,1,36,1532491200.0,2.1.0,4.1 and up,2,1,0,0,0,0,4,1,0,0,0
512,512,0.038177910052910054,0.020972222222222225,22,4.7,247,28000000.0,4,0,0.0,1,46,1521432000.0,1.3.0,4.4 and up,1,3,0,0,0,0,4,4,0,0,0
513,513,0.010476190476190477,0.0008333333333333332,23,4.1,62301,1900000.0,6,0,0.0,1,47,1462939200.0,1.7.2,4.2 and up,1,7,2,0,0,0,4,2,0,0,0
514,514,0.02721428571428571,0.008537698412698413,25,4.6,73695,17708452.45098039,6,0,0.0,1,49,1533528000.0,Varies with device,5.0 and up,0,0,0,0,0,0,5,0,0,0,0
515,515,0.06533333333333334,0.04525,27,4.3,175722,17708452.45098039,8,0,0.0,3,63,1532318400.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
516,516,0.044513888888888895,0.02909722222222222,7,4.6,13046,13000000.0,5,0,0.0,3,23,1533009600.0,4.17.2,4.1 and up,4,17,2,0,0,0,4,1,0,0,0
517,517,0.04,-0.0075000000000000015,20,3.9,272,6400000.0,3,0,0.0,1,42,1512968400.0,2.7.36,4.1 and up,2,7,36,0,0,0,4,1,0,0,0
518,518,0.03194444444444444,0.02361111111111111,20,4.5,572,44000000.0,3,0,0.0,1,42,1531454400.0,4.3.2.315,4.4 and up,4,3,2,315,0,0,4,4,0,0,0
519,519,0.09081249999999999,0.006979166666666673,13,3.8,3320,8400000.0,5,0,0.0,1,36,1533355200.0,1.9.117,4.0.3 and up,1,9,117,0,0,0,4,0,3,0,0
520,520,0.0,0.0,20,4.2,4852,34000000.0,4,0,0.0,1,42,1382414400.0,1.3,2.2 and up,1,3,0,0,0,0,2,2,0,0,0
521,521,0.3259047619047618,-0.08418477182539683,20,3.0,914,17708452.45098039,4,0,0.0,1,42,1531800000.0,4.6.0,5.0 and up,4,6,0,0,0,0,5,0,0,0,0
522,522,0.3295651258463758,0.0891660579004329,29,4.2,28860,17708452.45098039,10,0,0.0,1,67,1531886400.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
523,523,0.5258339736652237,0.33635526244588737,20,4.6,395,19000000.0,0,1,9.99,1,42,1531713600.0,6.5.1,5.0 and up,6,5,1,0,0,0,5,0,0,0,0
524,524,0.5089337176712176,0.310018705946831,20,4.6,15545,17708452.45098039,4,0,0.0,1,42,1533096000.0,6.1.3,Varies with device,6,1,3,0,0,0,0,0,0,0,0
525,525,0.5152291666666666,0.13577083333333334,23,4.3,71688,12000000.0,8,0,0.0,1,47,1528689600.0,3.5,4.1 and up,3,5,0,0,0,0,4,1,0,0,0
526,526,0.40185338998838144,0.20066121936296255,18,4.6,815893,4400000.0,8,0,0.0,1,40,1530331200.0,4.90,4.1 and up,4,90,0,0,0,0,4,1,0,0,0
527,527,0.2650210125732853,0.1519787579844398,18,4.3,179139,9700000.0,7,0,0.0,1,40,1509508800.0,3.5.3,4.0.3 and up,3,5,3,0,0,0,4,0,3,0,0
528,528,0.09246422558922558,0.04774621212121211,3,4.5,454060,17708452.45098039,8,0,0.0,1,12,1526616000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
529,529,0.4185863636363636,0.03522775974025975,21,3.9,6105,17708452.45098039,4,0,0.0,4,43,1457672400.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
530,530,0.2913766534391534,0.09672230489417989,25,4.4,133573,17708452.45098039,7,0,0.0,1,49,1530590400.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
531,531,0.2819193948412699,0.17517241612554119,12,4.5,8188,22000000.0,4,0,0.0,1,35,1533009600.0,2.29.01,4.1 and up,2,29,1,0,0,0,4,1,0,0,0
532,532,0.34136427985594653,0.24216203656731,29,4.2,118439,16000000.0,8,0,0.0,1,67,1529380800.0,10.4,4.4 and up,10,4,0,0,0,0,4,4,0,0,0
533,533,0.30515738056586267,0.03991748157596372,14,4.1,18996,81000000.0,6,0,0.0,4,66,1533096000.0,1.5.2,4.1 and up,1,5,2,0,0,0,4,1,0,0,0
534,534,0.13177083333333334,-0.004270833333333335,14,4.0,26649,66000000.0,7,0,0.0,4,0,1533441600.0,1.2,4.2 and up,1,2,0,0,0,0,4,2,0,0,0
535,535,0.013194444444444444,-0.0010416666666666664,12,4.6,87951,68000000.0,7,0,0.0,1,35,1532318400.0,9.7.0,4.1 and up,9,7,0,0,0,0,4,1,0,0,0
536,536,0.0,0.0,11,4.5,514088,83000000.0,8,0,0.0,1,4,1527652800.0,3.200.18289,4.4 and up,3,200,18289,0,0,0,4,4,0,0,0
537,537,0.017916666666666668,-0.0002499999999999997,14,4.6,102107,17708452.45098039,7,0,0.0,2,66,1533009600.0,1.2.2,Varies with device,1,2,2,0,0,0,0,0,0,0,0
538,538,0.2844813462826857,0.05112992247088227,11,4.3,472584,91000000.0,8,0,0.0,1,60,1533182400.0,3.2.0h,4.0.3 and up,0,0,0,0,0,0,4,0,3,0,0
539,539,0.42140402215179007,0.1606436680259225,11,4.3,82471,17708452.45098039,7,0,0.0,1,33,1530763200.0,Varies with device,4.4 and up,0,0,0,0,0,0,4,4,0,0,0
540,540,0.27824525012025014,0.14297192159692163,25,4.5,123412,17708452.45098039,9,0,0.0,1,49,1523592000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
541,541,0.36951420454545447,0.18566170634920634,4,4.1,217730,17708452.45098039,9,0,0.0,1,13,1522641600.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
542,542,0.498042239010989,0.3495869295634921,20,4.7,18674,17708452.45098039,6,0,0.0,1,42,1532664000.0,3.25.0,4.4 and up,3,25,0,0,0,0,4,4,0,0,0
543,543,0.41133333333333333,0.13504166666666667,11,4.2,23060,21000000.0,6,0,0.0,1,29,1532577600.0,1.19,4.1 and up,1,19,0,0,0,0,4,1,0,0,0
544,544,0.4486067019400354,0.19146275816197691,23,4.3,63624,10000000.0,7,0,0.0,1,47,1511154000.0,11.0,4.0.3 and up,11,0,0,0,0,0,4,0,3,0,0
545,545,0.30829629629629623,0.08340162037037037,14,4.7,48615,24000000.0,8,0,0.0,1,60,1526961600.0,1.4.12,4.1 and up,1,4,12,0,0,0,4,1,0,0,0
546,546,0.05895535714285714,0.017529423701298702,11,4.6,94989,74000000.0,7,0,0.0,4,59,1524369600.0,8.6,4.0 and up,8,6,0,0,0,0,4,0,0,0,0
547,547,0.0,0.0,18,4.1,18968,32000000.0,7,0,0.0,4,40,1524715200.0,5.1,4.1 and up,5,1,0,0,0,0,4,1,0,0,0
548,548,0.0,0.0,6,4.5,2511130,17708452.45098039,9,0,0.0,1,22,1530504000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
549,549,0.0,0.0,23,4.2,25807,5500000.0,6,0,0.0,1,47,1509249600.0,15.0,4.1 and up,15,0,0,0,0,0,4,1,0,0,0
550,550,0.3333890440330173,0.1385146000556157,13,4.7,1032935,17708452.45098039,8,0,0.0,1,36,1532059200.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
551,551,0.3246020021645022,0.022635146103896102,11,4.1,2903,16000000.0,6,0,0.0,1,11,1530763200.0,5.2,4.1 and up,5,2,0,0,0,0,4,1,0,0,0
552,552,0.46636659451659446,0.10226700261544013,14,4.3,1083571,17708452.45098039,9,0,0.0,1,3,1532059200.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
553,553,0.5916902281746033,0.5037061011904762,23,4.3,5413,3900000.0,6,0,0.0,1,47,1532750400.0,3.3.a,4.0 and up,0,0,0,0,0,0,4,0,0,0,0
554,554,0.44422497723837007,0.07240710302429053,13,4.5,104504,17708452.45098039,6,0,0.0,1,36,1533009600.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
555,555,0.4975471455627706,0.2841920826569264,20,4.3,4107,17708452.45098039,4,0,0.0,1,42,1523937600.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
556,556,0.5268369912690123,0.2918472637721827,15,4.9,28945,12000000.0,5,0,0.0,4,37,1526529600.0,2.6.1,4.2 and up,2,6,1,0,0,0,4,2,0,0,0
557,557,0.4794050289987789,0.1622130146329365,11,4.4,3396,9500000.0,3,1,3.99,1,20,1418101200.0,1.8,4.0 and up,1,8,0,0,0,0,4,0,0,0,0
558,558,0.438701681998557,-0.08284760551948053,11,4.2,11126,91000000.0,6,0,0.0,1,30,1521777600.0,1.6.4,4.1 and up,1,6,4,0,0,0,4,1,0,0,0
559,559,0.4255008793290044,0.08120625628847061,11,3.8,10366,78000000.0,6,0,0.0,1,26,1532404800.0,1.2.1,4.1 and up,1,2,1,0,0,0,4,1,0,0,0
560,560,0.4692495039682538,0.28110019841269845,28,4.5,50017,41000000.0,6,0,0.0,0,64,1532404800.0,3.21.324,4.4 and up,3,21,324,0,0,0,4,4,0,0,0
561,561,0.20706904826324474,0.015127694354256852,14,4.5,354373,66000000.0,8,0,0.0,2,0,1507780800.0,1.2.7,4.1 and up,1,2,7,0,0,0,4,1,0,0,0
562,562,0.0,0.0,11,4.6,111741,66000000.0,7,0,0.0,4,59,1519707600.0,5.4,4.0 and up,5,4,0,0,0,0,4,0,0,0,0
563,563,0.0,0.0,9,4.2,155234,22000000.0,6,0,0.0,4,31,1533096000.0,01.01.66,4.4 and up,1,1,66,0,0,0,4,4,0,0,0
564,564,0.004,-0.0015000000000000002,14,3.4,29265,17000000.0,6,0,0.0,1,2,1495166400.0,1.1.0,4.0.3 and up,1,1,0,0,0,0,4,0,3,0,0
565,565,0.0145625,-0.003354166666666667,14,4.2,46416,73000000.0,8,0,0.0,1,3,1532318400.0,1.0.8,4.1 and up,1,0,8,0,0,0,4,1,0,0,0
566,566,0.0,0.0,11,4.4,18616,10000000.0,6,0,0.0,1,19,1533441600.0,1.0.9,4.0.3 and up,1,0,9,0,0,0,4,0,3,0,0
567,567,0.0,0.0,0,4.2,117,15000000.0,2,0,0.0,1,5,1532059200.0,2.0.1,4.0.3 and up,2,0,1,0,0,0,4,0,3,0,0
568,568,0.013666666666666669,0.009666666666666667,11,4.6,29436,43000000.0,6,0,0.0,1,29,1521604800.0,2.0.5.0,4.1 and up,2,0,5,0,0,0,4,1,0,0,0
569,569,0.010352654950869237,-1.1101662887377794e-05,14,4.6,9882639,74000000.0,10,0,0.0,1,64,1531713600.0,5.064,4.4 and up,5,64,0,0,0,0,4,4,0,0,0
570,570,0.0,0.0,20,4.2,10710,8500000.0,4,0,0.0,1,42,1530590400.0,2.15,5.0 and up,2,15,0,0,0,0,5,0,0,0,0
571,571,0.37278341450216457,0.31558526109307367,30,4.7,9971,22000000.0,5,0,0.0,4,68,1533528000.0,1.28.1,5.0 and up,1,28,1,0,0,0,5,0,0,0,0
572,572,0.3930071548821549,-0.0014751683501683433,11,3.6,1042,48000000.0,4,0,0.0,1,57,1501819200.0,2.5,4.3 and up,2,5,0,0,0,0,4,3,0,0,0
573,573,0.5215011094043353,0.40282258064516124,2,4.5,473,8199999.999999999,4,0,0.0,3,9,1488344400.0,1.0.2.0,1.6 and up,1,0,2,0,0,0,1,6,0,0,0
574,574,0.4383898011710512,-0.04053738275613275,31,3.8,2093,17708452.45098039,7,0,0.0,1,70,1422939600.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
575,575,0.4947638888888889,0.12302083333333336,10,4.2,811,2800000.0,2,0,0.0,1,34,1527566400.0,3.8,4.0 and up,3,8,0,0,0,0,4,0,0,0,0
576,576,0.4214538239538241,0.2245139988050145,25,4.4,1861310,61000000.0,11,0,0.0,1,49,1533096000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
577,577,0.4783279486716988,0.2411697394041144,20,4.4,15875,17708452.45098039,6,0,0.0,1,42,1526961600.0,Varies with device,4.4 and up,0,0,0,0,0,0,4,4,0,0,0
578,578,0.4500691674736006,0.0981979790184798,14,4.5,401425,70000000.0,8,0,0.0,1,0,1491969600.0,1.6.1,4.0.3 and up,1,6,1,0,0,0,4,0,3,0,0
579,579,0.4342164953102453,0.025167630546536802,11,4.2,1671658,17708452.45098039,9,0,0.0,4,15,1531368000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
580,580,0.4882782516755732,-0.034255807849557826,14,4.2,26247,17708452.45098039,6,0,0.0,4,55,1532577600.0,1.1.40,4.0.3 and up,1,1,40,0,0,0,4,0,3,0,0
581,581,0.446984505986738,0.18673193329178264,13,4.2,68103,66000000.0,6,0,0.0,1,36,1529467200.0,5.0.0,4.4 and up,5,0,0,0,0,0,4,4,0,0,0
582,582,0.47021475303246146,0.20040773809523824,8,4.7,6289924,17708452.45098039,10,0,0.0,1,25,1533096000.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
583,583,0.36693552281052283,-0.03149071067821067,29,3.8,5431,1300000.0,8,0,0.0,1,67,1510549200.0,1.5.0,6.0 and up,1,5,0,0,0,0,6,0,0,0,0
584,584,0.3948883038258037,0.12261873121091871,12,3.9,10658,58000000.0,6,0,0.0,1,35,1533182400.0,6.8.2,4.4 and up,6,8,2,0,0,0,4,4,0,0,0
585,585,0.0,0.0,20,4.5,199,1800000.0,2,1,11.99,1,42,1530072000.0,3.0.5,4.4W and up,3,0,5,0,0,0,0,0,0,0,0
586,586,0.0,0.0,20,4.6,625,8400000.0,2,1,3.99,1,42,1483851600.0,2.1,2.1 and up,2,1,0,0,0,0,2,1,0,0,0
587,587,0.0,0.0,20,4.5,2951,16000000.0,3,0,0.0,1,42,1531281600.0,4.5.2,4.4 and up,4,5,2,0,0,0,4,4,0,0,0
588,588,0.0,0.0,25,4.6,5383985,16000000.0,10,0,0.0,1,49,1533268800.0,4.1.8.2.2,4.0 and up,4,1,8,2,2,0,4,0,0,0,0
589,589,0.0,0.0,28,4.2,521138,17708452.45098039,8,0,0.0,2,64,1531972800.0,Varies with device,5.0 and up,0,0,0,0,0,0,5,0,0,0,0
590,590,0.0,0.0,28,4.0,176448,10000000.0,7,0,0.0,1,64,1511240400.0,5.3.0,4.4 and up,5,3,0,0,0,0,4,4,0,0,0
591,591,0.0,0.0,14,4.6,1327265,99000000.0,9,0,0.0,4,53,1491969600.0,1.3,2.3.3 and up,1,3,0,0,0,0,2,3,3,0,0
592,592,0.554462962962963,0.49020370370370353,18,4.3,601,5100000.0,4,0,0.0,1,40,1513746000.0,1.0,2.3 and up,1,0,0,0,0,0,2,3,0,0,0
593,593,0.5513269794721408,0.4170036045943303,13,4.1,278,7200000.0,3,0,0.0,1,36,1532059200.0,24.5.0,4.0 and up,24,5,0,0,0,0,4,0,0,0,0
594,594,0.3029261363636363,-0.008882575757575756,4,4.1,23055,17708452.45098039,7,0,0.0,1,13,1528430400.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
595,595,0.38192685786435787,0.2537742379148629,18,4.3,7287,5000000.0,6,0,0.0,1,40,1478145600.0,1.0,2.3 and up,1,0,0,0,0,0,2,3,0,0,0
596,596,0.4562500000000001,0.08453472222222222,0,4.2,1015,11000000.0,4,0,0.0,1,5,1515214800.0,1.1.0,4.1 and up,1,1,0,0,0,0,4,1,0,0,0
597,597,0.5101388888888889,0.27053819444444444,13,4.7,2707,8900000.0,4,0,0.0,1,36,1526356800.0,2.12,4.0.3 and up,2,12,0,0,0,0,4,0,3,0,0
598,598,0.5515356035829252,0.4249411255411256,25,4.4,205191,7100000.0,8,0,0.0,1,49,1529467200.0,2.4.5,4.1 and up,2,4,5,0,0,0,4,1,0,0,0
599,599,0.37166269841269844,0.06824007936507936,8,3.5,1405,7300000.0,4,0,0.0,1,24,1522296000.0,2.4.4,4.0 and up,2,4,4,0,0,0,4,0,0,0,0
600,600,0.5294246031746032,0.24504414682539688,15,4.1,2469,3600000.0,4,0,0.0,1,37,1406088000.0,1.0.9,2.3 and up,1,0,9,0,0,0,2,3,0,0,0
601,601,0.547071077071077,0.17161052142302144,13,4.3,40116,17708452.45098039,6,0,0.0,1,36,1533182400.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
602,602,0.47508703102453104,0.35452040494228,13,4.6,7690,25000000.0,4,0,0.0,1,36,1530590400.0,3.1.14,5.0 and up,3,1,14,0,0,0,5,0,0,0,0
603,603,0.39474413780663786,0.21411773989898988,26,4.5,37253,31000000.0,6,0,0.0,1,58,1533268800.0,4.31.2,4.4 and up,4,31,2,0,0,0,4,4,0,0,0
604,604,0.5670290103415103,0.3339691755726912,3,4.1,85842,37000000.0,7,0,0.0,1,12,1529899200.0,5.0.6,4.0 and up,5,0,6,0,0,0,4,0,0,0,0
605,605,0.5280336925805675,-0.014488531144781141,12,4.0,12073,42000000.0,6,0,0.0,1,35,1527220800.0,3.3,4.2 and up,3,3,0,0,0,0,4,2,0,0,0
606,606,0.3881133658008658,0.35363609307359306,8,4.1,200058,18000000.0,8,0,0.0,1,24,1532059200.0,9.12.5,4.0.3 and up,9,12,5,0,0,0,4,0,3,0,0
607,607,0.4495726911976911,0.18464154942279945,11,4.3,11618,39000000.0,7,0,0.0,1,29,1522728000.0,2.4,4.1 and up,2,4,0,0,0,0,4,1,0,0,0
608,608,0.46229761904761907,0.2759007936507936,11,4.5,7050,24000000.0,6,0,0.0,1,29,1527393600.0,2.0,4.0 and up,2,0,0,0,0,0,4,0,0,0,0
609,609,0.0,0.0,8,4.5,248912,17708452.45098039,7,0,0.0,1,24,1532923200.0,Varies with device,Varies with device,0,0,0,0,0,0,0,0,0,0,0
610,610,0.0,0.0,7,2.5,5377,19000000.0,5,0,0.0,3,23,1533009600.0,4.8.5,4.0.3 and up,4,8,5,0,0,0,4,0,3,0,0
611,611,0.0,0.0,11,3.9,6903,25000000.0,6,0,0.0,1,30,1517374800.0,2.0.7,2.3 and up,2,0,7,0,0,0,2,3,0,0,0
612,612,0.0,0.0,6,4.6,183374,44000000.0,6,0,0.0,1,22,1533096000.0,1.9.4.74,4.1 and up,1,9,4,74,0,0,4,1,0,0,0
613,613,0.0,0.0,5,4.5,314,6100000.0,4,0,0.0,1,21,1527048000.0,3.1.0,4.1 and up,3,1,0,0,0,0,4,1,0,0,0
614,614,0.0,0.0,23,4.7,114851,20000000.0,8,0,0.0,1,47,1532059200.0,2.1.9,4.1 and up,2,1,9,0,0,0,4,1,0,0,0
